id,CLASS
128280,0
128281,0
128282,0
128283,0
128284,1
128285,0
128286,0
128287,0
128288,1
128289,0
128290,0
128291,1
128292,0
128293,0
128294,0
128295,1
128296,1
128297,1
128298,0
128299,1
128300,0
128301,1
128302,0
128303,0
128304,0
128305,0
128306,0
128307,0
128308,1
128309,6
128310,0
128311,3
128312,1
128313,0
128314,0
128315,1
128316,1
128317,0
128318,1
128319,7
128320,1
128321,1
128322,0
128323,0
128324,0
128325,1
128326,1
128327,1
128328,1
128329,1
128330,0
128331,0
128332,1
128333,0
128334,0
128335,8
128336,1
128337,0
128338,0
128339,1
128340,1
128341,1
128342,1
128343,0
128344,1
128345,1
128346,1
128347,1
128348,1
128349,1
128350,0
128351,0
128352,5
128353,2
128354,1
128355,0
128356,0
128357,1
128358,1
128359,1
128360,0
128361,0
128362,1
128363,1
128364,0
128365,6
128366,0
128367,1
128368,1
128369,0
128370,4
128371,0
128372,1
128373,0
128374,1
128375,0
128376,0
128377,0
128378,1
128379,2
128380,5
128381,0
128382,5
128383,0
128384,1
128385,0
128386,0
128387,0
128388,1
128389,0
128390,1
128391,1
128392,0
128393,0
128394,1
128395,1
128396,4
128397,0
128398,0
128399,1
128400,1
128401,0
128402,1
128403,1
128404,0
128405,0
128406,0
128407,0
128408,7
128409,7
128410,1
128411,0
128412,0
128413,1
128414,1
128415,0
128416,1
128417,0
128418,0
128419,1
128420,1
128421,1
128422,1
128423,1
128424,3
128425,0
128426,1
128427,1
128428,1
128429,1
128430,0
128431,0
128432,0
128433,0
128434,1
128435,0
128436,0
128437,0
128438,0
128439,1
128440,0
128441,1
128442,1
128443,0
128444,1
128445,0
128446,0
128447,1
128448,1
128449,1
128450,1
128451,0
128452,0
128453,0
128454,0
128455,1
128456,1
128457,1
128458,0
128459,0
128460,0
128461,1
128462,0
128463,0
128464,1
128465,0
128466,0
128467,0
128468,1
128469,0
128470,0
128471,0
128472,1
128473,0
128474,0
128475,0
128476,0
128477,1
128478,0
128479,1
128480,1
128481,1
128482,6
128483,1
128484,0
128485,1
128486,0
128487,1
128488,1
128489,0
128490,0
128491,1
128492,1
128493,1
128494,0
128495,0
128496,0
128497,1
128498,1
128499,1
128500,0
128501,0
128502,1
128503,1
128504,1
128505,1
128506,0
128507,0
128508,1
128509,3
128510,1
128511,0
128512,4
128513,0
128514,0
128515,0
128516,1
128517,0
128518,1
128519,0
128520,0
128521,2
128522,0
128523,7
128524,1
128525,1
128526,0
128527,1
128528,0
128529,1
128530,1
128531,0
128532,0
128533,1
128534,0
128535,0
128536,0
128537,1
128538,0
128539,3
128540,0
128541,1
128542,1
128543,0
128544,1
128545,1
128546,0
128547,0
128548,0
128549,1
128550,0
128551,1
128552,0
128553,1
128554,1
128555,0
128556,0
128557,1
128558,1
128559,0
128560,0
128561,1
128562,1
128563,0
128564,1
128565,1
128566,6
128567,0
128568,0
128569,0
128570,0
128571,1
128572,0
128573,0
128574,1
128575,0
128576,1
128577,0
128578,1
128579,0
128580,0
128581,1
128582,1
128583,1
128584,0
128585,1
128586,1
128587,1
128588,1
128589,0
128590,1
128591,1
128592,1
128593,1
128594,0
128595,1
128596,0
128597,1
128598,1
128599,1
128600,0
128601,0
128602,3
128603,1
128604,1
128605,0
128606,1
128607,1
128608,1
128609,0
128610,0
128611,1
128612,2
128613,0
128614,1
128615,0
128616,0
128617,3
128618,1
128619,1
128620,1
128621,0
128622,0
128623,0
128624,1
128625,1
128626,0
128627,1
128628,1
128629,0
128630,0
128631,0
128632,1
128633,1
128634,1
128635,1
128636,0
128637,0
128638,7
128639,0
128640,0
128641,1
128642,0
128643,0
128644,0
128645,0
128646,0
128647,0
128648,0
128649,0
128650,0
128651,1
128652,1
128653,1
128654,0
128655,1
128656,0
128657,8
128658,1
128659,1
128660,0
128661,1
128662,1
128663,1
128664,0
128665,1
128666,0
128667,1
128668,0
128669,0
128670,0
128671,1
128672,0
128673,1
128674,0
128675,1
128676,0
128677,0
128678,1
128679,0
128680,0
128681,5
128682,1
128683,1
128684,0
128685,1
128686,1
128687,1
128688,1
128689,0
128690,1
128691,1
128692,4
128693,1
128694,1
128695,0
128696,1
128697,0
128698,1
128699,0
128700,1
128701,8
128702,1
128703,1
128704,1
128705,0
128706,0
128707,1
128708,1
128709,1
128710,0
128711,0
128712,1
128713,5
128714,0
128715,1
128716,1
128717,0
128718,1
128719,0
128720,0
128721,2
128722,1
128723,0
128724,1
128725,1
128726,3
128727,0
128728,0
128729,1
128730,1
128731,1
128732,1
128733,1
128734,0
128735,0
128736,0
128737,0
128738,8
128739,0
128740,1
128741,1
128742,0
128743,0
128744,0
128745,1
128746,1
128747,0
128748,1
128749,1
128750,0
128751,0
128752,1
128753,1
128754,1
128755,0
128756,0
128757,1
128758,0
128759,1
128760,1
128761,0
128762,0
128763,0
128764,0
128765,0
128766,6
128767,1
128768,2
128769,0
128770,1
128771,0
128772,1
128773,0
128774,0
128775,0
128776,1
128777,0
128778,0
128779,1
128780,0
128781,0
128782,3
128783,0
128784,0
128785,1
128786,1
128787,1
128788,1
128789,0
128790,0
128791,0
128792,1
128793,1
128794,0
128795,0
128796,0
128797,1
128798,1
128799,3
128800,1
128801,1
128802,1
128803,0
128804,0
128805,1
128806,0
128807,1
128808,1
128809,1
128810,0
128811,0
128812,0
128813,1
128814,1
128815,1
128816,0
128817,1
128818,1
128819,0
128820,0
128821,1
128822,0
128823,1
128824,0
128825,0
128826,0
128827,1
128828,1
128829,1
128830,1
128831,0
128832,8
128833,0
128834,0
128835,0
128836,0
128837,1
128838,1
128839,0
128840,0
128841,0
128842,1
128843,0
128844,0
128845,1
128846,0
128847,0
128848,0
128849,1
128850,0
128851,1
128852,0
128853,1
128854,0
128855,0
128856,0
128857,0
128858,1
128859,1
128860,0
128861,0
128862,1
128863,1
128864,0
128865,1
128866,0
128867,1
128868,1
128869,5
128870,1
128871,0
128872,1
128873,1
128874,1
128875,0
128876,0
128877,1
128878,1
128879,5
128880,1
128881,1
128882,1
128883,1
128884,1
128885,0
128886,1
128887,6
128888,0
128889,0
128890,0
128891,0
128892,0
128893,1
128894,0
128895,1
128896,0
128897,0
128898,0
128899,1
128900,0
128901,0
128902,0
128903,0
128904,1
128905,0
128906,1
128907,0
128908,0
128909,1
128910,0
128911,1
128912,1
128913,1
128914,0
128915,0
128916,1
128917,0
128918,7
128919,1
128920,1
128921,0
128922,1
128923,0
128924,0
128925,0
128926,0
128927,5
128928,0
128929,1
128930,0
128931,0
128932,1
128933,1
128934,1
128935,0
128936,1
128937,0
128938,0
128939,0
128940,0
128941,1
128942,1
128943,1
128944,1
128945,0
128946,1
128947,0
128948,0
128949,0
128950,0
128951,0
128952,1
128953,0
128954,0
128955,0
128956,0
128957,0
128958,1
128959,1
128960,0
128961,8
128962,1
128963,1
128964,0
128965,0
128966,1
128967,1
128968,1
128969,6
128970,0
128971,1
128972,1
128973,0
128974,1
128975,1
128976,1
128977,2
128978,0
128979,1
128980,0
128981,1
128982,0
128983,1
128984,2
128985,1
128986,5
128987,1
128988,1
128989,1
128990,1
128991,1
128992,1
128993,5
128994,8
128995,0
128996,1
128997,0
128998,0
128999,0
129000,1
129001,1
129002,1
129003,0
129004,0
129005,1
129006,1
129007,0
129008,1
129009,1
129010,0
129011,1
129012,0
129013,1
129014,1
129015,0
129016,0
129017,1
129018,1
129019,0
129020,1
129021,1
129022,1
129023,1
129024,0
129025,1
129026,1
129027,0
129028,1
129029,0
129030,0
129031,0
129032,0
129033,1
129034,1
129035,0
129036,1
129037,1
129038,0
129039,1
129040,1
129041,0
129042,1
129043,0
129044,1
129045,1
129046,1
129047,2
129048,1
129049,1
129050,0
129051,1
129052,1
129053,0
129054,0
129055,0
129056,1
129057,0
129058,0
129059,1
129060,1
129061,1
129062,0
129063,0
129064,1
129065,0
129066,0
129067,0
129068,1
129069,1
129070,0
129071,1
129072,0
129073,0
129074,1
129075,1
129076,0
129077,0
129078,0
129079,1
129080,0
129081,1
129082,1
129083,1
129084,1
129085,1
129086,0
129087,0
129088,0
129089,0
129090,0
129091,0
129092,1
129093,0
129094,0
129095,0
129096,1
129097,1
129098,1
129099,1
129100,4
129101,0
129102,0
129103,0
129104,1
129105,0
129106,0
129107,1
129108,1
129109,0
129110,1
129111,1
129112,0
129113,1
129114,1
129115,0
129116,1
129117,0
129118,1
129119,1
129120,0
129121,0
129122,1
129123,0
129124,1
129125,1
129126,2
129127,1
129128,1
129129,0
129130,0
129131,0
129132,1
129133,0
129134,1
129135,1
129136,1
129137,1
129138,1
129139,8
129140,0
129141,1
129142,1
129143,0
129144,0
129145,1
129146,1
129147,0
129148,0
129149,1
129150,0
129151,0
129152,0
129153,0
129154,1
129155,1
129156,7
129157,1
129158,1
129159,1
129160,1
129161,0
129162,1
129163,0
129164,0
129165,1
129166,0
129167,1
129168,1
129169,1
129170,0
129171,1
129172,0
129173,1
129174,8
129175,4
129176,1
129177,1
129178,1
129179,1
129180,0
129181,1
129182,0
129183,0
129184,1
129185,0
129186,1
129187,0
129188,1
129189,1
129190,0
129191,0
129192,1
129193,0
129194,0
129195,0
129196,1
129197,0
129198,0
129199,1
129200,3
129201,1
129202,1
129203,0
129204,0
129205,0
129206,1
129207,0
129208,7
129209,1
129210,0
129211,1
129212,0
129213,0
129214,1
129215,1
129216,2
129217,0
129218,2
129219,1
129220,1
129221,1
129222,1
129223,0
129224,0
129225,1
129226,1
129227,1
129228,1
129229,0
129230,0
129231,1
129232,1
129233,1
129234,1
129235,1
129236,0
129237,1
129238,0
129239,1
129240,0
129241,0
129242,0
129243,1
129244,1
129245,1
129246,0
129247,1
129248,1
129249,2
129250,0
129251,6
129252,0
129253,0
129254,1
129255,1
129256,1
129257,0
129258,1
129259,0
129260,0
129261,1
129262,1
129263,1
129264,0
129265,0
129266,1
129267,0
129268,1
129269,0
129270,1
129271,0
129272,1
129273,1
129274,1
129275,1
129276,0
129277,5
129278,0
129279,0
129280,0
129281,1
129282,1
129283,1
129284,1
129285,1
129286,1
129287,1
129288,1
129289,0
129290,0
129291,1
129292,1
129293,0
129294,1
129295,0
129296,0
129297,8
129298,1
129299,1
129300,1
129301,1
129302,0
129303,1
129304,1
129305,0
129306,1
129307,1
129308,0
129309,0
129310,1
129311,0
129312,0
129313,1
129314,0
129315,1
129316,1
129317,0
129318,0
129319,1
129320,1
129321,0
129322,1
129323,0
129324,1
129325,0
129326,1
129327,1
129328,0
129329,4
129330,3
129331,1
129332,0
129333,1
129334,0
129335,0
129336,0
129337,0
129338,7
129339,0
129340,0
129341,1
129342,1
129343,0
129344,0
129345,0
129346,0
129347,1
129348,0
129349,1
129350,1
129351,0
129352,1
129353,1
129354,0
129355,1
129356,1
129357,0
129358,1
129359,0
129360,1
129361,1
129362,0
129363,1
129364,0
129365,0
129366,0
129367,1
129368,1
129369,1
129370,0
129371,1
129372,0
129373,0
129374,0
129375,1
129376,0
129377,1
129378,1
129379,1
129380,6
129381,0
129382,0
129383,4
129384,0
129385,0
129386,1
129387,1
129388,1
129389,0
129390,0
129391,4
129392,0
129393,0
129394,1
129395,0
129396,0
129397,1
129398,1
129399,0
129400,0
129401,1
129402,0
129403,1
129404,0
129405,1
129406,1
129407,0
129408,1
129409,1
129410,1
129411,1
129412,3
129413,0
129414,0
129415,0
129416,0
129417,0
129418,0
129419,1
129420,0
129421,1
129422,0
129423,1
129424,5
129425,0
129426,0
129427,1
129428,0
129429,0
129430,1
129431,0
129432,1
129433,0
129434,0
129435,1
129436,0
129437,1
129438,0
129439,0
129440,1
129441,0
129442,0
129443,1
129444,1
129445,0
129446,1
129447,0
129448,1
129449,1
129450,1
129451,0
129452,0
129453,1
129454,1
129455,0
129456,0
129457,0
129458,0
129459,0
129460,1
129461,0
129462,0
129463,0
129464,0
129465,0
129466,0
129467,0
129468,0
129469,0
129470,1
129471,1
129472,0
129473,0
129474,0
129475,1
129476,1
129477,1
129478,1
129479,0
129480,4
129481,0
129482,0
129483,1
129484,1
129485,1
129486,0
129487,1
129488,1
129489,0
129490,1
129491,1
129492,0
129493,0
129494,1
129495,0
129496,0
129497,0
129498,1
129499,1
129500,0
129501,0
129502,4
129503,0
129504,1
129505,1
129506,0
129507,1
129508,0
129509,0
129510,0
129511,1
129512,0
129513,1
129514,0
129515,1
129516,5
129517,1
129518,0
129519,1
129520,3
129521,1
129522,1
129523,0
129524,8
129525,1
129526,6
129527,1
129528,0
129529,0
129530,8
129531,0
129532,0
129533,1
129534,1
129535,0
129536,0
129537,1
129538,1
129539,1
129540,0
129541,1
129542,0
129543,1
129544,0
129545,1
129546,0
129547,0
129548,1
129549,1
129550,0
129551,0
129552,0
129553,1
129554,1
129555,6
129556,1
129557,7
129558,1
129559,0
129560,0
129561,6
129562,1
129563,0
129564,0
129565,1
129566,0
129567,0
129568,0
129569,1
129570,1
129571,1
129572,1
129573,1
129574,1
129575,3
129576,0
129577,4
129578,0
129579,0
129580,1
129581,0
129582,1
129583,0
129584,1
129585,1
129586,5
129587,1
129588,1
129589,0
129590,0
129591,0
129592,3
129593,0
129594,0
129595,0
129596,0
129597,0
129598,1
129599,4
129600,1
129601,1
129602,0
129603,1
129604,2
129605,0
129606,0
129607,0
129608,3
129609,0
129610,1
129611,1
129612,0
129613,1
129614,0
129615,0
129616,8
129617,0
129618,0
129619,0
129620,1
129621,1
129622,1
129623,0
129624,1
129625,1
129626,1
129627,0
129628,0
129629,1
129630,1
129631,0
129632,1
129633,0
129634,0
129635,1
129636,1
129637,1
129638,1
129639,1
129640,0
129641,2
129642,2
129643,0
129644,0
129645,1
129646,1
129647,2
129648,1
129649,0
129650,0
129651,2
129652,1
129653,0
129654,0
129655,1
129656,0
129657,0
129658,0
129659,0
129660,1
129661,0
129662,0
129663,0
129664,0
129665,1
129666,1
129667,0
129668,1
129669,0
129670,0
129671,0
129672,6
129673,0
129674,0
129675,4
129676,1
129677,1
129678,6
129679,1
129680,1
129681,1
129682,0
129683,1
129684,0
129685,7
129686,0
129687,1
129688,0
129689,0
129690,4
129691,5
129692,1
129693,0
129694,1
129695,7
129696,1
129697,0
129698,0
129699,0
129700,1
129701,0
129702,0
129703,1
129704,0
129705,1
129706,0
129707,1
129708,0
129709,0
129710,1
129711,1
129712,1
129713,7
129714,5
129715,0
129716,1
129717,1
129718,1
129719,0
129720,1
129721,0
129722,1
129723,0
129724,0
129725,1
129726,1
129727,1
129728,1
129729,1
129730,1
129731,1
129732,0
129733,8
129734,0
129735,0
129736,0
129737,0
129738,1
129739,1
129740,0
129741,1
129742,0
129743,0
129744,0
129745,1
129746,1
129747,0
129748,0
129749,1
129750,0
129751,0
129752,1
129753,0
129754,1
129755,1
129756,0
129757,1
129758,0
129759,7
129760,0
129761,0
129762,1
129763,1
129764,1
129765,1
129766,8
129767,1
129768,2
129769,0
129770,1
129771,0
129772,0
129773,0
129774,0
129775,1
129776,0
129777,1
129778,0
129779,1
129780,3
129781,0
129782,1
129783,1
129784,0
129785,0
129786,0
129787,7
129788,0
129789,0
129790,0
129791,0
129792,0
129793,0
129794,0
129795,0
129796,1
129797,0
129798,1
129799,0
129800,0
129801,5
129802,0
129803,0
129804,0
129805,0
129806,0
129807,1
129808,0
129809,1
129810,1
129811,0
129812,0
129813,0
129814,1
129815,0
129816,6
129817,0
129818,0
129819,0
129820,0
129821,0
129822,0
129823,1
129824,0
129825,1
129826,0
129827,0
129828,1
129829,1
129830,0
129831,4
129832,0
129833,1
129834,0
129835,0
129836,0
129837,0
129838,0
129839,0
129840,1
129841,3
129842,1
129843,0
129844,0
129845,1
129846,0
129847,6
129848,0
129849,0
129850,0
129851,1
129852,1
129853,1
129854,1
129855,0
129856,6
129857,1
129858,0
129859,0
129860,0
129861,0
129862,1
129863,1
129864,0
129865,0
129866,0
129867,0
129868,0
129869,1
129870,0
129871,6
129872,1
129873,0
129874,0
129875,1
129876,1
129877,0
129878,0
129879,0
129880,1
129881,1
129882,1
129883,0
129884,2
129885,1
129886,2
129887,0
129888,0
129889,1
129890,2
129891,4
129892,1
129893,0
129894,0
129895,0
129896,1
129897,1
129898,0
129899,1
129900,0
129901,0
129902,1
129903,0
129904,0
129905,0
129906,0
129907,0
129908,1
129909,1
129910,0
129911,0
129912,0
129913,1
129914,1
129915,1
129916,0
129917,0
129918,1
129919,1
129920,1
129921,0
129922,0
129923,0
129924,1
129925,0
129926,0
129927,1
129928,0
129929,1
129930,0
129931,0
129932,0
129933,1
129934,0
129935,1
129936,1
129937,0
129938,1
129939,0
129940,0
129941,0
129942,1
129943,0
129944,3
129945,1
129946,0
129947,1
129948,1
129949,8
129950,1
129951,1
129952,0
129953,0
129954,1
129955,1
129956,0
129957,0
129958,5
129959,3
129960,5
129961,1
129962,5
129963,0
129964,1
129965,0
129966,1
129967,0
129968,1
129969,0
129970,0
129971,1
129972,1
129973,1
129974,0
129975,0
129976,0
129977,2
129978,0
129979,0
129980,0
129981,0
129982,0
129983,1
129984,0
129985,1
129986,0
129987,1
129988,1
129989,0
129990,0
129991,0
129992,1
129993,1
129994,0
129995,1
129996,0
129997,1
129998,0
129999,1
130000,1
130001,2
130002,0
130003,1
130004,0
130005,1
130006,0
130007,1
130008,0
130009,1
130010,1
130011,0
130012,1
130013,4
130014,0
130015,0
130016,1
130017,0
130018,1
130019,1
130020,1
130021,0
130022,5
130023,1
130024,1
130025,3
130026,0
130027,1
130028,1
130029,1
130030,0
130031,0
130032,0
130033,1
130034,0
130035,0
130036,1
130037,1
130038,6
130039,0
130040,1
130041,1
130042,0
130043,0
130044,0
130045,0
130046,0
130047,0
130048,1
130049,0
130050,0
130051,0
130052,0
130053,5
130054,1
130055,1
130056,0
130057,1
130058,6
130059,0
130060,0
130061,1
130062,1
130063,1
130064,0
130065,1
130066,1
130067,1
130068,0
130069,0
130070,1
130071,0
130072,1
130073,1
130074,1
130075,1
130076,7
130077,0
130078,0
130079,1
130080,0
130081,0
130082,1
130083,1
130084,1
130085,1
130086,1
130087,0
130088,4
130089,1
130090,0
130091,0
130092,0
130093,0
130094,1
130095,1
130096,0
130097,0
130098,1
130099,0
130100,1
130101,1
130102,1
130103,0
130104,1
130105,7
130106,7
130107,0
130108,0
130109,1
130110,1
130111,6
130112,1
130113,1
130114,0
130115,0
130116,1
130117,1
130118,1
130119,0
130120,1
130121,1
130122,0
130123,0
130124,0
130125,1
130126,0
130127,0
130128,1
130129,0
130130,0
130131,1
130132,0
130133,1
130134,1
130135,1
130136,0
130137,7
130138,0
130139,1
130140,1
130141,0
130142,1
130143,1
130144,0
130145,0
130146,0
130147,1
130148,0
130149,0
130150,1
130151,1
130152,1
130153,1
130154,0
130155,0
130156,0
130157,0
130158,0
130159,1
130160,0
130161,1
130162,0
130163,1
130164,0
130165,1
130166,1
130167,1
130168,1
130169,0
130170,0
130171,0
130172,0
130173,1
130174,3
130175,0
130176,0
130177,4
130178,1
130179,1
130180,0
130181,1
130182,0
130183,1
130184,0
130185,3
130186,0
130187,0
130188,1
130189,0
130190,0
130191,0
130192,1
130193,0
130194,0
130195,1
130196,0
130197,1
130198,1
130199,1
130200,1
130201,0
130202,0
130203,1
130204,0
130205,0
130206,0
130207,0
130208,0
130209,1
130210,1
130211,0
130212,0
130213,0
130214,1
130215,0
130216,8
130217,1
130218,0
130219,0
130220,3
130221,0
130222,0
130223,1
130224,0
130225,6
130226,0
130227,0
130228,0
130229,0
130230,1
130231,6
130232,0
130233,0
130234,8
130235,1
130236,1
130237,1
130238,1
130239,1
130240,5
130241,0
130242,8
130243,0
130244,0
130245,1
130246,1
130247,1
130248,0
130249,1
130250,5
130251,7
130252,1
130253,1
130254,1
130255,3
130256,1
130257,1
130258,0
130259,0
130260,0
130261,5
130262,0
130263,1
130264,0
130265,0
130266,0
130267,0
130268,1
130269,1
130270,0
130271,0
130272,1
130273,1
130274,0
130275,1
130276,1
130277,1
130278,0
130279,0
130280,1
130281,0
130282,0
130283,0
130284,1
130285,0
130286,0
130287,1
130288,1
130289,0
130290,0
130291,1
130292,0
130293,0
130294,0
130295,0
130296,0
130297,2
130298,0
130299,0
130300,1
130301,0
130302,1
130303,5
130304,4
130305,0
130306,0
130307,7
130308,0
130309,3
130310,0
130311,0
130312,0
130313,0
130314,0
130315,1
130316,1
130317,1
130318,0
130319,1
130320,1
130321,1
130322,0
130323,1
130324,0
130325,0
130326,1
130327,1
130328,0
130329,0
130330,1
130331,1
130332,0
130333,0
130334,1
130335,0
130336,0
130337,0
130338,0
130339,8
130340,0
130341,0
130342,1
130343,1
130344,0
130345,1
130346,1
130347,4
130348,0
130349,0
130350,0
130351,1
130352,0
130353,0
130354,1
130355,1
130356,1
130357,0
130358,4
130359,0
130360,6
130361,1
130362,0
130363,1
130364,0
130365,8
130366,0
130367,0
130368,0
130369,4
130370,0
130371,0
130372,0
130373,1
130374,1
130375,0
130376,0
130377,0
130378,0
130379,1
130380,2
130381,1
130382,1
130383,1
130384,0
130385,1
130386,0
130387,0
130388,1
130389,0
130390,0
130391,1
130392,0
130393,0
130394,0
130395,2
130396,1
130397,1
130398,1
130399,1
130400,6
130401,0
130402,0
130403,0
130404,6
130405,1
130406,0
130407,0
130408,0
130409,1
130410,1
130411,1
130412,6
130413,1
130414,0
130415,0
130416,0
130417,0
130418,0
130419,0
130420,0
130421,0
130422,0
130423,0
130424,0
130425,0
130426,0
130427,1
130428,0
130429,5
130430,1
130431,0
130432,0
130433,1
130434,0
130435,0
130436,0
130437,0
130438,1
130439,0
130440,7
130441,1
130442,1
130443,0
130444,1
130445,0
130446,1
130447,0
130448,1
130449,1
130450,1
130451,0
130452,1
130453,0
130454,0
130455,1
130456,1
130457,0
130458,0
130459,0
130460,0
130461,1
130462,0
130463,0
130464,0
130465,4
130466,0
130467,0
130468,0
130469,0
130470,1
130471,0
130472,1
130473,1
130474,0
130475,8
130476,0
130477,0
130478,0
130479,0
130480,0
130481,0
130482,1
130483,0
130484,1
130485,4
130486,0
130487,0
130488,0
130489,1
130490,0
130491,0
130492,1
130493,1
130494,0
130495,1
130496,1
130497,1
130498,0
130499,1
130500,0
130501,0
130502,1
130503,4
130504,1
130505,1
130506,0
130507,1
130508,0
130509,0
130510,0
130511,1
130512,1
130513,5
130514,1
130515,0
130516,0
130517,0
130518,1
130519,0
130520,0
130521,1
130522,0
130523,1
130524,0
130525,0
130526,0
130527,1
130528,1
130529,0
130530,0
130531,0
130532,1
130533,1
130534,1
130535,1
130536,0
130537,3
130538,0
130539,1
130540,4
130541,1
130542,0
130543,5
130544,0
130545,0
130546,1
130547,1
130548,3
130549,3
130550,0
130551,1
130552,0
130553,0
130554,1
130555,0
130556,0
130557,1
130558,0
130559,0
130560,1
130561,0
130562,0
130563,0
130564,5
130565,0
130566,1
130567,1
130568,0
130569,0
130570,0
130571,0
130572,0
130573,1
130574,1
130575,1
130576,1
130577,0
130578,1
130579,1
130580,1
130581,1
130582,0
130583,1
130584,1
130585,0
130586,1
130587,1
130588,0
130589,1
130590,1
130591,1
130592,0
130593,0
130594,1
130595,1
130596,1
130597,0
130598,0
130599,4
130600,0
130601,0
130602,1
130603,1
130604,0
130605,1
130606,0
130607,0
130608,1
130609,0
130610,1
130611,1
130612,1
130613,1
130614,0
130615,0
130616,0
130617,0
130618,0
130619,0
130620,1
130621,1
130622,0
130623,0
130624,1
130625,1
130626,0
130627,0
130628,0
130629,1
130630,0
130631,1
130632,1
130633,1
130634,0
130635,1
130636,1
130637,1
130638,0
130639,1
130640,0
130641,1
130642,0
130643,4
130644,0
130645,1
130646,1
130647,1
130648,0
130649,1
130650,0
130651,0
130652,0
130653,0
130654,1
130655,6
130656,1
130657,0
130658,6
130659,1
130660,0
130661,1
130662,0
130663,8
130664,1
130665,1
130666,0
130667,1
130668,2
130669,0
130670,0
130671,0
130672,1
130673,1
130674,0
130675,1
130676,1
130677,0
130678,0
130679,1
130680,0
130681,0
130682,0
130683,1
130684,0
130685,0
130686,3
130687,0
130688,1
130689,1
130690,3
130691,1
130692,1
130693,0
130694,0
130695,1
130696,0
130697,1
130698,0
130699,1
130700,1
130701,0
130702,0
130703,0
130704,1
130705,0
130706,1
130707,1
130708,1
130709,1
130710,0
130711,1
130712,0
130713,1
130714,1
130715,0
130716,0
130717,1
130718,6
130719,6
130720,1
130721,0
130722,0
130723,1
130724,1
130725,3
130726,0
130727,0
130728,1
130729,0
130730,1
130731,0
130732,1
130733,0
130734,1
130735,1
130736,1
130737,0
130738,1
130739,1
130740,1
130741,0
130742,0
130743,0
130744,1
130745,1
130746,0
130747,1
130748,0
130749,1
130750,1
130751,0
130752,1
130753,2
130754,0
130755,6
130756,1
130757,1
130758,5
130759,1
130760,1
130761,8
130762,0
130763,1
130764,1
130765,0
130766,0
130767,1
130768,1
130769,0
130770,0
130771,1
130772,0
130773,0
130774,5
130775,0
130776,1
130777,1
130778,0
130779,1
130780,0
130781,1
130782,1
130783,1
130784,1
130785,0
130786,0
130787,0
130788,0
130789,0
130790,0
130791,7
130792,1
130793,1
130794,1
130795,0
130796,0
130797,0
130798,1
130799,1
130800,0
130801,1
130802,0
130803,0
130804,0
130805,1
130806,1
130807,2
130808,0
130809,1
130810,1
130811,1
130812,0
130813,0
130814,0
130815,1
130816,1
130817,1
130818,0
130819,1
130820,1
130821,1
130822,0
130823,0
130824,1
130825,1
130826,1
130827,1
130828,0
130829,1
130830,0
130831,1
130832,1
130833,0
130834,1
130835,1
130836,3
130837,0
130838,0
130839,1
130840,0
130841,0
130842,1
130843,0
130844,1
130845,1
130846,8
130847,6
130848,0
130849,1
130850,1
130851,0
130852,0
130853,0
130854,1
130855,0
130856,0
130857,1
130858,0
130859,1
130860,0
130861,0
130862,1
130863,1
130864,1
130865,1
130866,0
130867,1
130868,1
130869,7
130870,7
130871,0
130872,0
130873,0
130874,0
130875,1
130876,0
130877,0
130878,1
130879,1
130880,1
130881,1
130882,1
130883,1
130884,0
130885,0
130886,0
130887,1
130888,2
130889,0
130890,0
130891,0
130892,0
130893,5
130894,1
130895,6
130896,0
130897,1
130898,1
130899,0
130900,1
130901,1
130902,1
130903,0
130904,0
130905,2
130906,8
130907,1
130908,4
130909,0
130910,0
130911,2
130912,0
130913,0
130914,0
130915,1
130916,0
130917,0
130918,0
130919,1
130920,1
130921,1
130922,2
130923,0
130924,1
130925,0
130926,1
130927,0
130928,0
130929,1
130930,0
130931,3
130932,0
130933,0
130934,1
130935,1
130936,0
130937,0
130938,1
130939,1
130940,0
130941,0
130942,1
130943,1
130944,1
130945,1
130946,1
130947,1
130948,0
130949,1
130950,0
130951,0
130952,1
130953,1
130954,1
130955,2
130956,1
130957,1
130958,0
130959,0
130960,1
130961,1
130962,0
130963,1
130964,1
130965,0
130966,0
130967,0
130968,1
130969,0
130970,0
130971,1
130972,1
130973,0
130974,1
130975,0
130976,2
130977,0
130978,0
130979,1
130980,0
130981,1
130982,0
130983,0
130984,0
130985,1
130986,1
130987,0
130988,0
130989,1
130990,1
130991,3
130992,1
130993,0
130994,1
130995,1
130996,0
130997,1
130998,0
130999,1
131000,1
131001,1
131002,0
131003,0
131004,1
131005,1
131006,1
131007,2
131008,0
131009,1
131010,0
131011,1
131012,0
131013,0
131014,0
131015,1
131016,0
131017,1
131018,0
131019,0
131020,1
131021,1
131022,1
131023,0
131024,0
131025,0
131026,0
131027,1
131028,1
131029,0
131030,0
131031,0
131032,0
131033,1
131034,3
131035,0
131036,0
131037,0
131038,0
131039,0
131040,0
131041,1
131042,0
131043,1
131044,6
131045,0
131046,0
131047,1
131048,0
131049,0
131050,0
131051,0
131052,0
131053,0
131054,1
131055,0
131056,0
131057,1
131058,0
131059,1
131060,0
131061,1
131062,0
131063,1
131064,0
131065,1
131066,1
131067,0
131068,0
131069,0
131070,6
131071,0
131072,1
131073,1
131074,1
131075,1
131076,0
131077,0
